DATE,STAR,LIKE,REVIEW
2020년 2월 4일,별표 5개 만점에 5개를 받았습니다.,,굿 좋아요
2020년 2월 7일,별표 5개 만점에 1개를 받았습니다.,,이게머요?
2021년 3월 29일,별표 5개 만점에 5개를 받았습니다.,,겁나 좋음 짱
2020년 4월 14일,별표 5개 만점에 4개를 받았습니다.,,좋아요^^
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,좋아요^^
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,좋아요^^
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요^^
2020년 5월 7일,별표 5개 만점에 4개를 받았습니다.,,맘에들어요
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,일 똑디 하시오
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,펀리해요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,우차피쓸돈 꽁돈개꿀임
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,도성무
2020년 12월 5일,별표 5개 만점에 5개를 받았습니다.,,아듀 동백
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,강추합니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요~
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,좋습니다
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,모름
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,쵝..최고당
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,좋아요~
2020년 4월 13일,별표 5개 만점에 3개를 받았습니다.,,느림
2020년 9월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,최고
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,좋아요~~~
2020년 3월 30일,별표 5개 만점에 3개를 받았습니다.,,만족합니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요~
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,편리함..
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 2월 4일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 11월 7일,별표 5개 만점에 5개를 받았습니다.,,좋음
2020년 4월 15일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,포인트 짱
2020년 4월 28일,별표 5개 만점에 1개를 받았습니다.,,에러작렬
2020년 5월 8일,별표 5개 만점에 3개를 받았습니다.,,없으
2021년 2월 9일,별표 5개 만점에 5개를 받았습니다.,,👍👍👍
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,만족합니다.
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,😊
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,아주좋음
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,좋아요 😀
2020년 4월 10일,별표 5개 만점에 4개를 받았습니다.,,좋아요.
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,좋음
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,편리
2020년 3월 1일,별표 5개 만점에 5개를 받았습니다.,,편리함
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 4월 15일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋습니다
2020년 1월 16일,별표 5개 만점에 1개를 받았습니다.,,굿
2020년 1월 21일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 1월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 1월 6일,별표 5개 만점에 5개를 받았습니다.,,편리함
2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 11월 7일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 9월 7일,별표 5개 만점에 5개를 받았습니다.,,좋아요...
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,♡
2020년 4월 15일,별표 5개 만점에 5개를 받았습니다.,,좋와요!
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,전 잘쓰고잇어용
2020년 1월 30일,별표 5개 만점에 5개를 받았습니다.,,귯귯귯
2020년 2월 7일,별표 5개 만점에 3개를 받았습니다.,,동백전
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,Good good
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,잘함
2020년 4월 3일,별표 5개 만점에 5개를 받았습니다.,,👍
2020년 9월 13일,별표 5개 만점에 5개를 받았습니다.,,넘좋아요
2020년 3월 30일,별표 5개 만점에 5개를 받았습니다.,,포인트 대박
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,굳
2020년 11월 5일,별표 5개 만점에 5개를 받았습니다.,,좋아요~
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,조아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋음
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 1월 2일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 1월 2일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 5월 8일,별표 5개 만점에 4개를 받았습니다.,,조아요
2020년 1월 9일,별표 5개 만점에 5개를 받았습니다.,,조아요
2020년 1월 10일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2021년 1월 4일,별표 5개 만점에 5개를 받았습니다.,,좋습니다
2020년 1월 31일,별표 5개 만점에 5개를 받았습니다.,,좋아~~~^^
2020년 2월 7일,별표 5개 만점에 2개를 받았습니다.,,편 리하다
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,개이득
2020년 11월 10일,별표 5개 만점에 5개를 받았습니다.,,부산 좋다.
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,적립 굿
2020년 1월 10일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋습니다
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,좋습니다
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,캐쉬백 쨩!
2020년 1월 24일,별표 5개 만점에 5개를 받았습니다.,,좋와요!
2020년 1월 29일,별표 5개 만점에 1개를 받았습니다.,,입기 ㅋㄱ
2020년 12월 17일,별표 5개 만점에 4개를 받았습니다.,,캐시백10%
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,죽~가자.
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋네여
2020년 4월 29일,별표 5개 만점에 1개를 받았습니다.,,편하네요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,사용위해
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,채 성진
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,ㄷㄱ디
2020년 3월 6일,별표 5개 만점에 5개를 받았습니다.,,좋으네요
2020년 3월 19일,별표 5개 만점에 5개를 받았습니다.,,지역발전
2020년 2월 5일,별표 5개 만점에 1개를 받았습니다.,,불편함
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,굳입니다
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,1,좋아여
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,1,감사합니다
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,High
2020년 3월 11일,별표 5개 만점에 5개를 받았습니다.,,굿땡
2020년 3월 18일,별표 5개 만점에 4개를 받았습니다.,,유용함
2020년 2월 12일,별표 5개 만점에 5개를 받았습니다.,,좋아욧
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,바로 바로 캐시백~
2020년 3월 2일,별표 5개 만점에 5개를 받았습니다.,,만족합니다 ~
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋습니다!
2020년 8월 2일,별표 5개 만점에 4개를 받았습니다.,,만족합니다.
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,유익합니다.
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,너무 강추
2020년 3월 24일,별표 5개 만점에 5개를 받았습니다.,,베리굿
2020년 2월 4일,별표 5개 만점에 5개를 받았습니다.,,굿입니다
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,만족합니다
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,감사합니다
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,부산 최고
2020년 4월 30일,별표 5개 만점에 5개를 받았습니다.,,괜찬아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,좋습니다. ^^
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,좋아요..
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,좋아요..
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,조아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 2월 8일,별표 5개 만점에 4개를 받았습니다.,,좋음
2020년 2월 13일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 3월 5일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 3월 19일,별표 5개 만점에 4개를 받았습니다.,,좋다
2020년 2월 6일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 2월 7일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 7일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 11월 6일,별표 5개 만점에 4개를 받았습니다.,,완전
2020년 1월 9일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 9월 11일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 3월 2일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 4월 15일,별표 5개 만점에 5개를 받았습니다.,,괜찮아요
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 2월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 3월 4일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2020년 9월 7일,별표 5개 만점에 5개를 받았습니다.,,굿ㅅㅅㅅㅅㅅㅅㅅ
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,좋음
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,좋습니다
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,굿~
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,굿~~
2020년 4월 9일,별표 5개 만점에 5개를 받았습니다.,,너~쪼아용
2020년 3월 23일,별표 5개 만점에 5개를 받았습니다.,,안쓰면 바보?
2020년 4월 21일,별표 5개 만점에 5개를 받았습니다.,,개이득
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,Very good
2020년 4월 30일,별표 5개 만점에 5개를 받았습니다.,,현재잔액
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,부산짱
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,감사힙니다
2021년 1월 10일,별표 5개 만점에 5개를 받았습니다.,,.매우편리합니다
2020년 9월 7일,별표 5개 만점에 5개를 받았습니다.,,굿굿잽잽쓰
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,넘좋네요굿
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,ᆞ굿
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요!!
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,사랑합니다😅
2020년 4월 28일,별표 5개 만점에 3개를 받았습니다.,,좋아요ᆢ
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,감사합니다
2020년 4월 14일,별표 5개 만점에 5개를 받았습니다.,,부산 화이팅
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,강추합니다
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,감사합니다
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,환급 최고
2020년 2월 22일,별표 5개 만점에 5개를 받았습니다.,,굿굿굿
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋은혜택
2020년 4월 28일,별표 5개 만점에 5개를 받았습니다.,,굳
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋습니다~
2020년 4월 17일,별표 5개 만점에 5개를 받았습니다.,,좋아요.
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요..
2020년 4월 20일,별표 5개 만점에 4개를 받았습니다.,,좋음
2020년 5월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 6월 26일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2021년 2월 9일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 11월 8일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 2월 28일,별표 5개 만점에 5개를 받았습니다.,,조아요
2020년 3월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,좋음
2020년 2월 4일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 2월 7일,별표 5개 만점에 4개를 받았습니다.,,좋아요
2021년 2월 9일,별표 5개 만점에 4개를 받았습니다.,,좋네요
2020년 1월 9일,별표 5개 만점에 5개를 받았습니다.,,최고
2020년 1월 6일,별표 5개 만점에 5개를 받았습니다.,,좋네요
2020년 5월 2일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 10일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 4월 13일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 12월 16일,별표 5개 만점에 4개를 받았습니다.,,굿
2020년 4월 29일,별표 5개 만점에 5개를 받았습니다.,,좋아요
2020년 5월 7일,별표 5개 만점에 5개를 받았습니다.,,최고
2020년 2월 10일,별표 5개 만점에 5개를 받았습니다.,,굿
2020년 2월 13일,별표 5개 만점에 4개를 받았습니다.,,멋져요
